X;Y;OBJECTID;created_date;created_user;src_geo;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;dte_plantation;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;fk_nomtech;last_edited_user;last_edited_date;villeca;nomfrancais;nomlatin;GlobalID;CreationDate;Creator;EditDate;Editor;feuillage;remarquable
1718402.1843;8292451.6228;66;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;0;0;0;ABATTU;;;;Alignement;;RAS;;0;0;0;;RAS;mickael.delaere;02/02/2017;Ville;RAS;RAS;{5F2A4322-4808-4598-9A79-6275908B8583};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;;Non
1718387.2803;8292442.6978;67;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;3;130;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{887535FF-071D-466C-B9EC-9B1A6678F99B};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718374.9261;8292435.3515;68;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;150;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{E16802CC-2386-408C-B2B5-1ECAE92C4818};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718362.6278;8292428.6157;69;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;0;0;0;ABATTU;;;;Alignement;;RAS;;0;0;0;;RAS;mickael.delaere;02/02/2017;Ville;RAS;RAS;{FC9E7295-175A-4586-B991-4D36554A5646};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;;Non
1718352.6862;8292422.5828;70;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;130;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{6DD9A5B3-D664-41AB-B07D-6514D5FB3CB1};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718343.4278;8292417.8063;71;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;160;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{D2FA3264-AADA-407B-9409-DD9A05514A57};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718320.151;8292403.9029;72;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;3;110;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{CF31384B-08BF-48F5-8E62-1E8DE0350663};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718312.1666;8292399.3187;73;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;110;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{B2D290AC-7D62-4FA5-8522-87E476ACA32F};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718292.1835;8292387.8455;74;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;145;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{1B00B908-D6AB-483E-9327-5C1148893DF9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718279.9132;8292380.8007;75;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;105;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{3C05C360-01F8-40D4-B558-4B20F06AFD32};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718272.1772;8292376.3591;76;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;120;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{9000637D-92C8-4899-97E8-4F86997DE290};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718261.662;8292370.3218;77;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;140;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{73295C32-ECF8-49C5-ABEE-02870F4491E2};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718252.2848;8292364.9381;78;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;140;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{53EDA7A9-4C91-437F-A063-EFED27498EF9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718241.5991;8292358.6425;79;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;3;115;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{945BB6CA-0E4F-4307-906F-A1DE85CDFE86};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718231.5998;8292353.062;80;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;110;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{D15BA17A-7C50-4C50-873C-EAE6628CCF50};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718221.2526;8292347.1212;81;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;140;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{9DE862E5-B42B-484B-8C63-D26E96060E1C};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718209.5038;8292340.3757;82;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;135;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{6183F7B1-8637-4313-BE88-8D35D49FF715};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718196.1415;8292332.7039;83;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;130;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{E46EB93B-B05E-43E4-A286-CE39BD1DADAC};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718161.7195;8292312.3771;84;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;140;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{72681D66-B960-4702-B12C-89D71BFAF6D7};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718139.8163;8292300.523;85;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;110;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{8DF5C835-34D6-485E-B201-E9EF81E33E41};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718131.6737;8292295.6902;86;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;3;115;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{2A3BF73E-466B-4FAA-9895-8017217BD518};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718104.5736;8292295.9909;87;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;165;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{B15C3EFA-4E1A-47EF-911A-F25EC1E2BE22};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718112.9278;8292300.513;88;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;115;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{F4F4AB23-59AE-450D-94CB-630547E3EA79};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718125.0539;8292307.386;89;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;140;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{0D7548E4-87B7-491C-A0C3-9B8ABB08B4D9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718147.0633;8292319.5731;90;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;130;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{C037D230-E584-47AC-B742-76B2E465A50E};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718168.4616;8292332.046;91;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;0;0;0;ABATTU;;;;Alignement;;RAS;;0;0;0;;RAS;mickael.delaere;02/02/2017;Ville;RAS;RAS;{C93C8C5A-870D-40EC-A51D-D4D33A1DCA54};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;;Non
1718189.5054;8292344.5913;92;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;110;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{0F7D237F-AD16-4309-8682-CEFFE1F6DD61};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718213.7853;8292358.3746;93;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;130;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{4B2F8BFC-58B4-4F59-9F83-5CA7977BB373};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718224.6245;8292364.5098;94;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;125;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{4FC5FAEC-A556-4711-86A7-22527D26D218};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718254.7627;8292381.7783;95;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;150;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{7E27C277-E045-4A95-9C45-F1743101B416};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718265.8663;8292388.0723;96;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;140;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{C7BEF298-FDAC-42D1-85F8-431D16ED95AB};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718274.9078;8292393.3613;97;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;110;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{FC702A33-6659-4A5F-A5ED-031F0FCBD561};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718306.315;8292411.0635;98;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;8;3;100;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{6ACF927B-0FAD-4939-8626-419860D6BA74};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718317.0166;8292417.3786;99;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;0;0;0;ABATTU;;;;Alignement;;RAS;;0;0;0;;RAS;mickael.delaere;02/02/2017;Ville;RAS;RAS;{75BB053A-2D32-47AA-8D4A-D99D972716F9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;;Non
1718347.1074;8292434.2717;100;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;135;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{65D6C551-535F-409B-B995-BC72F9326E45};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718358.9511;8292441.3456;101;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;135;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{F9CA82C7-B146-42CE-93E1-B5B701898D85};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718369.4793;8292446.9961;102;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;150;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{8E961D66-9412-4949-AB45-A0D2480FC17D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718380.1008;8292453.279;103;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;130;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{A2B6D6DC-1EBF-49DC-BDC8-0D96EB1AA49F};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718395.5928;8292462.4025;104;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;170;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{1E2182CA-3099-4A66-B00F-022F7939A7D6};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718408.5878;8292469.3682;105;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;160;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{70BC575E-6D7F-48DE-934F-63A58EA3B89D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718420.0471;8292476.5307;106;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;155;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{57FD36A1-6F65-4C58-9E35-FF5DF57A1A1E};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718490.7131;8292518.8423;107;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;190;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{90CD1B1A-73ED-4B5B-9ABE-0AE27049CD3D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718504.427;8292527.8663;108;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;4;115;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{7F8DFFDD-62DB-4A48-BDAA-01BFB9D5EDE4};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718516.9672;8292536.1226;109;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;140;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{D0B92CCF-258C-4602-B785-17D9F09AA324};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718529.1971;8292544.6593;110;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;11;3;170;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{F0E7CCDB-4437-4E7B-9711-48D996459C35};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718541.8657;8292553.5599;111;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;5;140;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{E1DD6A14-38F7-42AA-BF92-B787FB1AA2F8};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718569.3199;8292572.9486;112;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;11;3;150;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{33387E43-9F04-4C21-B82D-7284D5E7D812};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718580.0691;8292580.5399;113;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;11;3;150;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{D6D52220-EF39-438D-9302-D09B977E734B};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718594.1357;8292590.474;114;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;5;145;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{12210E1E-5966-40EF-BDA2-B86C09316B94};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718607.7335;8292600.1;115;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;5;125;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{871377D7-DD52-4CA6-A572-71C959367D27};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718619.5627;8292608.5012;116;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;160;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILTOM;mickael.delaere;02/02/2017;Ville;TILTOM;TILTOM;{14A76C21-DE96-4D23-B8DD-954C9E09487C};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718632.7443;8292617.8629;117;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;4;120;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;4;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{4B2926E6-2CD2-40F2-9970-E581FF103A79};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718646.6591;8292627.7453;118;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;110;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{0E03ECC4-BF14-4A0D-87F9-1001EFEBCA54};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718657.4026;8292635.3755;119;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;120;EN PLACE;Adulte;Réduit relâché;Gazon;Alignement;Non;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{12D6DCD0-639B-4208-8177-29F517AB3CC1};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718672.5825;8292646.1565;120;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;4;145;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{2FB7D48B-967D-41AB-BC94-DD164A43A596};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718684.0791;8292654.3214;121;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;185;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{460069DA-DB03-4469-B731-5B5BB7FCB55A};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718697.656;8292663.9639;122;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;180;ESSOUCHE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;1;01/11/2012;TILCOR;mickael.delaere;11/05/2017;Ville;TILCOR;TILCOR;{16161016-9421-43CD-9662-289390CBF7F1};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718709.3431;8292672.2643;123;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;145;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{DAF50F2A-B518-4765-B982-8D084A089332};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718722.7557;8292681.7865;124;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;165;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{308ACF9F-9EBD-434E-AA33-3BC4920904D5};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718747.438;8292699.9302;125;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;11;3;105;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{3F1920AA-B2F0-418C-98EC-3CFDF2F0268C};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718758.96;8292708.3379;126;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;4;150;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{96367C63-2EC7-48EB-87AD-6AEDA212C596};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718769.6237;8292715.9058;127;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;10;5;145;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{CC377203-38A5-4167-9031-3AA0FA439500};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1718784.079;8292726.4269;128;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Martin - Oëstres;Rue de Paris;11;3;160;EN PLACE;Adulte;Réduit relâché;Revetement non permeable;Alignement;;RAS;;50;1;2;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{8A8750A8-0F1F-491B-BC61-98545002C0E9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
